Date,District,Total_Fish_Landing_Tonnes,Indian_Mackerel_Tonnes,Oil_Sardine_Tonnes,Horse_Mackerel_Tonnes,Lesser_Sardine_Tonnes,Sea_Surface_Temperature_C,Wave_Height_m,Wave_Period_s,Wind_Speed_mps,Salinity_PSU,Dissolved_Oxygen_mg_L,pH_Level,Air_Pressure_hPa,Chlorophyll_a_mg_m3
2027-03-14,Ratnagiri,2825.407015317228,614.3932468522655,866.2423594148221,296.7932327503227,425.4071612998882,26.836478732083197,0.5035047611466167,4.753799245406134,11.897544564511136,35.83064854460937,5.67306429561342,8.126971544776376,1008.7054294353635,0.7737625438193784
2027-03-15,Sindhudurg,3839.387737915179,683.3001813403837,268.18283593109595,423.8312208260181,502.1921904070438,26.120619500997165,1.211036013190302,9.002621910582151,4.124418667521093,36.076119485084654,6.55044951761713,7.608434716471223,1015.9493990597035,2.237370099304129
2027-03-16,Ratnagiri,638.079953541543,265.2142709918232,403.1260005410947,511.38751884038635,362.47325427563385,29.483412963034116,1.000247427490113,5.821961837620332,3.738449838267633,36.7380810741112,5.6128922701772055,7.981488195703854,1003.8081852078376,2.208558876652384
2027-03-17,Sindhudurg,3000.401349157625,864.051043433459,907.3510209534102,470.1497433428453,421.2384643908865,25.94928508730903,1.3538889549267956,3.6041612642051923,6.425139032553666,34.89226314265698,7.847317470905411,8.326306127435881,1003.4245149550723,0.6721753959155782
2027-03-18,Sindhudurg,4348.489262206199,772.4362570621226,536.7047548760125,482.3190627361952,564.5063473068074,30.12869597518465,2.4509028222015883,9.75520199483133,7.569877792171444,34.12767805967541,6.254494064341322,8.173885651304586,1002.8232990671523,1.552719448874421
2027-03-19,Mumbai,3820.6395987410842,673.4772240000633,238.75279192099848,457.8887813021781,242.67625038597856,27.71360930726109,1.308786105835983,10.203361892517838,10.27310945508438,33.862158477665375,7.509535847810032,8.27534830998195,998.0653103622035,0.6709602547061743
2027-03-20,Raigad,1348.6202513085243,264.7216087508927,180.1752755837266,761.4740140800984,111.98272978122723,26.217869285886373,1.3841040779062461,9.383147711360797,7.263241512685312,36.49556110857282,5.442723469432931,8.2140289543824,1017.4436544248153,0.923868813500372
2027-03-21,Mumbai,4814.806856715922,875.9916489139104,81.87861594528727,405.7762481382665,32.20030798205751,26.545352318257898,1.2014066443277154,4.996148730258469,6.465401214997231,35.26771158607957,7.316472547029953,8.023567688206741,1025.6896647726621,1.4221118101483141
2027-03-22,Sindhudurg,1890.3338887413986,934.446076386085,382.9678097820427,733.8870297266526,199.66469930440817,25.903095937645233,1.1259627150942464,7.7016996656435515,5.223435714344191,35.839934228264134,5.168206557520312,8.042337385684885,1017.8167990439694,1.1874323758441656
2027-03-23,Sindhudurg,4144.592620169329,699.6363062680912,387.6460486890192,372.3207215396651,277.3572198011029,25.13357384091907,2.78768569159914,10.198828750128158,11.528762014047427,34.933889041527166,7.226042413075395,8.391205822523263,1010.0212377863924,1.1465958895263664
2027-03-24,Palghar,1649.0933871194552,279.84884830802633,851.1123920986176,584.5643942404586,222.5740635170643,28.698143912206564,3.2861595523553886,7.249033661361685,9.922981290599392,34.84925767602253,7.038231608532938,7.71844590671003,1006.8336607688492,2.263339195167943
2027-03-25,Ratnagiri,711.7844417108472,863.2713233024754,307.7855566278372,56.147106843399015,694.5778843011153,27.837249472656357,1.1173833525918193,4.896812522696501,3.1196155772807246,33.40518403485551,5.371726740239327,8.221595781757333,1009.8061000062631,0.5877399970991258
2027-03-26,Ratnagiri,4549.2557622831155,1103.6087477675035,764.84181751521,33.278445276824876,476.96982966558227,32.290633117952055,3.4983990119397554,11.474281189595,11.427443363275229,36.59236956722489,7.41240876984813,7.525085783202618,1026.662262923789,0.7194728994470998
2027-03-27,Palghar,2578.692168800032,800.728730368213,430.07405736569876,417.79218703924124,362.73925086018767,26.522728740224633,3.7501513931393493,4.947864716584926,8.386719209478947,33.37509862791872,7.406113423451081,8.216736842636703,1013.5501154199063,2.2875357878067226
2027-03-28,Ratnagiri,1635.2711633340791,532.7547464225875,555.091083358039,446.34710528533543,273.1247151464692,29.444469016916024,3.4064688099942537,9.857434387395346,2.8185303397655646,34.37511786228181,7.399768288728957,7.5975668053374825,1018.0963618891893,1.1906398251995398
2027-03-29,Ratnagiri,855.2269162714061,1158.2852596401838,970.0655432312759,166.72701948335455,151.14103550438338,31.356907021994072,1.5388415702679692,4.268428257469277,8.301623678288635,36.12695236574133,6.087263652291972,7.639002194790479,993.8574112235053,1.858403294725577
2027-03-30,Raigad,2219.65119065711,424.45766333889514,478.08875042784615,477.81628697375515,336.5336278150258,29.426533222883897,2.347551360506064,3.736685911726736,5.369507465696098,36.33169870640135,5.265659212506749,7.804602371196592,1018.959701509968,0.7205578738970624
2027-03-31,Ratnagiri,817.161617614408,502.1477209374967,473.58823919380893,284.1235443031714,545.3981334060717,30.815337209187692,2.7253673009229438,11.561090950539482,12.347564443463119,34.72066133125829,6.0408198906171355,8.14180082714062,1010.1005652801301,0.5439030831946622
2027-04-01,Palghar,4078.898806497937,995.2440504064737,720.9755200380804,646.4088952809728,584.1673445030133,27.82590305598566,3.606207777170352,8.284248125385394,7.584760502825419,34.750084979293945,6.967515274918953,8.329959031835958,1020.051505178164,0.640710601946187
2027-04-02,Sindhudurg,721.3052955290299,635.7065281048303,542.5717984155588,374.8980951781609,222.45498855422312,26.190288713898603,0.8597809866510876,6.3520658263868786,4.194961724282016,34.34610043625639,7.394788082622699,7.675259838553104,1001.6541835274786,1.2520911457543429
2027-04-03,Mumbai,1510.1964717169158,443.18027296699677,388.60400929201626,294.63582046217607,558.338065962807,29.146745369264504,3.1223069905146263,5.235841587603153,2.7738435999565896,33.518591966205385,7.74568020191925,8.09350076546025,1013.3235405785426,0.5094988562246052
2027-04-04,Raigad,4985.046836647933,445.3184211717895,172.5448632264967,606.4262791532446,177.87735655323243,32.20818261830063,2.8189995332405395,4.511364588082417,10.048075526354271,34.59753766506816,5.038054602339121,8.241116518346477,1011.357300203657,0.9114070149382408
2027-04-05,Mumbai,2039.5324060876392,1145.0339727509806,677.9046826261681,501.50992429217234,615.4305595284884,24.79471664608698,3.740895336138027,6.644750152405168,13.1645181711272,35.7645143117025,5.405509517429082,7.573257147777427,1031.7337140168836,1.8909565127267431
2027-04-06,Mumbai,1251.4501670683028,180.51659278038184,593.8037562193238,144.2048262648446,114.92177939767342,25.48023316228062,2.67012821481772,3.3511520381353996,11.94459817177152,33.15751511455131,5.678791897272517,8.471167012954883,996.9392237267275,1.2389658476799235
2027-04-07,Thane,2781.244162230557,1188.725983665548,867.2235445023654,392.2501243288774,621.4997270307324,29.994618536919656,1.7452695073511915,4.326940649317748,14.345851286511788,33.92884397953943,7.3634989298858855,7.857975997171068,996.9887452510442,0.7926536087008762
2027-04-08,Thane,935.9031492667127,239.9308637449077,932.1468938142369,507.2879878552251,28.439064011897607,26.0463300999489,3.2489377964383954,8.384416527362124,6.986203108133774,37.06633949826648,6.193804725929296,7.52394115850422,997.3116169288556,2.3818304074396153
2027-04-09,Raigad,1991.76505755317,964.5719918734196,491.39742221696366,657.1629989682655,159.7464365938762,31.24432704008695,3.4363222635450867,8.414868663110338,11.378322799993663,36.246401728454934,7.623509957674382,8.252936714851199,1010.3807439773103,1.049316945062084
2027-04-10,Raigad,4207.590361741006,556.7215441720475,324.7537982663322,428.09739017407634,118.15393122964741,26.191085220924816,0.8418836629227048,4.490370725276417,14.262201641069598,34.88019001434957,5.481864074297593,8.022962235457975,1024.4887531261613,1.5919145229897917
2027-04-11,Ratnagiri,4415.282949048064,177.87055650349814,283.7262801446635,136.30880745573003,448.749055923275,24.884963882042882,2.6198213719759798,3.8542038965441243,11.113880274694932,33.20659592784872,7.529012783257107,8.331247759575678,1005.7037581639526,0.8764304030975456
2027-04-12,Palghar,4591.015144574248,1098.514204938292,665.1318839979791,545.2115445303749,574.727104651309,30.04645606086646,3.7432426528997262,7.853478602806168,2.7601280013317493,36.93476970768295,5.287652119338905,8.161387432352416,1001.4426099633981,0.9685431233300292
2027-04-13,Ratnagiri,2213.4870025841255,199.3143177834209,474.53886936184324,588.2162910159935,139.10610602283168,26.38151997240212,2.249384942260032,10.073061152846414,2.1529592691533175,36.01213023870208,7.832230934442395,8.38816125478071,1022.2008445851558,2.314686919466661
2027-04-14,Thane,3559.648619282085,441.45796728941957,449.56086319504607,233.3283792613478,147.96461990284453,25.631705066037338,2.3647186780002545,8.120188650471666,9.260210261587433,34.883844583740476,5.947961211593728,7.749558635164665,1004.3907429413022,2.447131081055239
2027-04-15,Sindhudurg,2145.1681940850503,164.8092829695013,79.8218944988792,732.152766638556,378.04329917853374,30.67550140286574,2.1765078284795947,8.462393456928217,9.286534705847446,33.6732151268897,5.848415282183516,8.246074593142675,1003.7665750188988,1.1128469340912943
2027-04-16,Raigad,2861.637699848496,1038.8842212349205,622.5559399446345,636.4936394901888,297.57636062412223,27.20410077610355,1.151520573145828,4.740831436758323,5.310628881097762,35.80320839973707,6.385592109950613,7.62634716343691,1026.0228758529536,2.3455234517291474
2027-04-17,Sindhudurg,2957.0595809744214,187.9566641313185,142.02445050033643,302.74705819576025,146.6575070742141,30.137935817177397,3.206429743472784,9.29150572846632,8.811726841616643,35.768330800253565,7.3108343999153895,8.08035400049791,1009.3373858044382,2.0367940275484706
2027-04-18,Ratnagiri,1759.3027579441036,1047.3471874601075,245.74535840872238,487.09289779405196,641.857483291618,28.494893136855328,3.1030820575335953,9.695474696334905,12.441322739576915,36.3456276647628,6.392178469345564,8.348328624290557,1005.3927051606837,1.2177466647052486
2027-04-19,Sindhudurg,3623.7340505072466,1061.4431669868375,301.0610231375707,400.63537158793304,520.6650844273378,32.011725304752005,3.698139590607324,4.074297511447494,15.041729134114496,36.35973665636097,5.125167973149384,7.91070535861522,1023.8468545598714,1.2863304926186352
2027-04-20,Sindhudurg,1727.0399070398914,463.8195477433255,382.54420693980774,296.9258663929202,177.42371940491674,24.481312831840217,3.7152934036841203,10.513152179750062,14.046386992993055,33.514258001332955,6.553644911668223,8.012839365195692,1019.7565326659294,2.020618257305966
2027-04-21,Sindhudurg,4546.553532562943,655.0942480542963,73.80716198194499,52.651021576972326,146.67956161590772,31.054170612865953,2.1242475138996575,9.023253535514105,12.164155911472385,35.08688023726031,5.862419708086761,8.367562530052329,1011.117303060312,0.7282085922930783
2027-04-22,Raigad,3643.6632843814855,524.1314227535803,632.353657647098,182.93154177780622,237.00425174486242,23.96427462462896,2.800569537945668,6.004571641438409,2.411389533376252,33.225256231014846,7.301964965684852,7.810996464636222,1018.0945636065353,1.7520194981408885
2027-04-23,Raigad,4084.045866048781,744.3316173037745,540.211968194769,529.8518221907394,333.94504790677536,30.010134440644215,0.9717391080021158,9.501847056462058,12.949195179287482,36.3700253386781,7.015222555344835,8.470767811625095,1015.7313393905885,0.7585778518250019
2027-04-24,Sindhudurg,2744.693305754979,1145.9392269741002,499.96428711131153,545.7495240380395,467.3814834027094,30.236812580216746,1.0807502960091722,8.65869484926086,3.5785970608754067,35.941421865616455,7.287061036910988,7.628875835581169,1007.4152896567449,1.5097882304957695
2027-04-25,Ratnagiri,1561.5009921099027,1116.6490393166814,452.9377235292601,505.2289400810154,398.2617560663421,25.472868948581667,2.780562243457746,8.866934612768642,12.383121471160944,35.24287041593064,7.085175125142073,8.152759841983574,997.0546805948843,2.1564927319163973
2027-04-26,Ratnagiri,1947.848225591102,324.4835619746606,141.041970612744,580.8020442349003,678.6566589562256,28.43908289003709,1.7796927183440998,8.561527300114287,4.781544344771603,36.74749677533618,5.917597340271019,8.2564704641732,1029.3098838276169,1.0850805464246596
2027-04-27,Raigad,563.9453085399176,845.4323920274594,218.94732031082177,257.4701044487492,450.59437062832467,27.212843846635227,2.6445960465217704,7.76456898289073,5.055741099276025,34.24632400863101,5.925740551995726,8.301763411735902,1003.7626970078957,1.0035153122442155
2027-04-28,Thane,935.5610477375526,318.2842968957232,400.0360349505788,208.39115046148865,358.60349571378663,30.500461414473133,3.5611131548387442,8.147103815108213,7.159811444850829,34.910704677764286,5.718988340403444,7.978916499245239,1031.4680216204654,1.8932473392183577
2027-04-29,Raigad,4587.0014221397705,735.320493706474,90.49288541812393,316.8362403546937,660.2785149890404,27.088504215531692,1.8114341544669974,5.145927923567198,7.085577292305145,37.00345953597387,6.779939314199838,7.574572924094036,1026.1332130795718,0.9490876088098862
2027-04-30,Sindhudurg,4467.91245094642,783.3137281741182,309.0618875541528,595.1122571030523,336.509167026117,28.50260569362562,3.3341460882579317,7.049411777894792,8.381568915527119,33.44770525524895,7.2874163766299045,8.066746116031085,1005.7549109430191,1.730229013098252
2027-05-01,Raigad,1024.9618702020473,944.9851014246741,985.1168426081028,632.7148256138514,412.66425208283596,27.1742488000785,3.649782085671475,11.076523120279436,11.45473993056343,33.94798519697648,5.78094777219795,8.305926261646066,996.1892504135686,1.1576048329537634
2027-05-02,Mumbai,4409.701541814502,370.3629643229455,810.5231033068019,634.4758881488236,677.5588510974839,31.923961727009026,0.8515842739245242,11.58822114442342,14.656054239317816,34.30273815846995,5.999881373443753,7.684994661592481,1008.5895191384836,0.8069964767842639
2027-05-03,Ratnagiri,2918.9410232407495,125.65498421361897,339.2966599338435,194.4598017750593,358.8964186321851,25.161376564020348,3.6074875728170928,3.8948648672739354,13.949481356725563,34.49175764431145,5.052720815546316,8.260550655354116,987.6117521291391,2.0934860041782364
2027-05-04,Ratnagiri,2184.0350703581485,442.70194946747876,755.0488062030131,646.0873548920415,509.1960480028027,28.43105948714262,3.319043940843979,3.3096860518333266,4.573366397528815,33.79652246298937,5.348838694644088,7.929784341545402,974.0696446085208,1.4997680395302528
2027-05-05,Sindhudurg,1278.4234977287456,757.2204024649274,493.06647212438077,231.99776091465185,542.298659819981,26.475160102234327,0.8633914129442886,8.396317568428039,2.875200532370141,33.87824770747226,5.357773997874854,7.514021037881774,1021.9329956890116,1.6891851506429947
2027-05-06,Palghar,2986.215485848298,1045.8101973020578,591.1869947054222,544.7357040294061,570.8806068112748,31.774199079539436,1.9595792752787375,6.89074838002193,2.122182686088274,35.93308758164944,6.721502833856335,7.737028360213803,1005.768199352415,1.620536767653653
2027-05-07,Mumbai,4081.665281879888,1153.1541370433927,242.9170939174954,434.6441485546049,253.71245726996148,25.000736325898277,0.651793547718948,9.568193952648969,10.944035450328137,34.34832386337525,5.694732184166548,8.060094769015144,998.3202652032968,2.311196746772479
2027-05-08,Raigad,4900.063064934226,424.8423327344995,414.2894897939014,417.83945869133464,482.75241991911184,30.680153361389852,2.819828529644719,9.087137958684243,12.637223267261215,35.53560699286931,7.377352964479289,8.327361982309188,1019.3252559939957,1.4710768599190782
